STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1262;20200125;   10;   4.1;   1.2;    3;   0.0;   0;    2.500;   0;   6.9;   5.7;  968.84;    0.2;   91.79;    7.1;   -5.4;   -7.0;eor
       1262;20200126;   10;   4.1;   1.0;    3;   1.1;   6;    2.000;   0;   7.1;   6.2;  966.57;    1.7;   91.04;    6.9;   -1.7;   -4.1;eor
       1262;20200127;   10;   9.5;   2.2;    3;   0.4;   6;    5.750;   0;   6.9;   7.0;  961.76;    4.6;   84.00;   10.4;   -2.3;   -4.3;eor
       1262;20200128;   10;  22.3;   6.9;    3;   3.6;   8;    1.567;   0;   7.1;   6.6;  951.72;    3.9;   81.92;    7.1;    0.4;   -0.9;eor
       1262;20200129;   10;  17.5;   6.6;    3;   2.7;   8;    0.500;   0;   6.8;   6.0;  957.99;    2.5;   82.79;    4.5;    0.1;   -0.1;eor
       1262;20200130;   10;  10.8;   4.0;    3;   2.2;   6;    6.000;   0;   7.0;   6.7;  962.84;    5.2;   76.42;    9.3;    0.9;   -0.3;eor
       1262;20200131;   10;  18.7;   8.5;    3;   0.0;   0;    1.833;   0;   6.1;  10.5;  961.17;   10.9;   80.63;   14.4;    5.8;    5.2;eor
       1262;20200201;   10;  17.7;   5.7;    3;   5.9;   6;    6.167;   0;   5.2;   9.6;  959.63;    9.4;   82.13;   15.8;    1.4;   -0.5;eor
       1262;20200202;   10;  17.8;   7.9;    3;  13.9;   6;    0.183;   0;   7.5;  10.6;  961.42;    9.9;   86.25;   12.8;    6.3;    5.2;eor
       1262;20200203;   10;  12.3;   5.5;    3;  21.2;   6;    0.000;   0;   8.0;   9.1;  963.30;    6.7;   92.83;    8.3;    5.4;    4.9;eor
       1262;20200204;   10;  27.5;   7.8;    3;   1.8;   8;    1.317;   0;   7.1;   6.9;  958.63;    4.5;   81.83;   13.3;    0.6;   -0.2;eor
       1262;20200205;   10;  14.2;   5.4;    3;   0.0;   8;    0.233;   0;   6.0;   5.0;  975.63;    1.5;   73.25;    3.6;   -4.1;   -6.2;eor
       1262;20200206;   10;   6.7;   2.3;    3;   0.0;   0;    9.400;   0;   3.1;   4.3;  978.13;   -0.7;   76.33;    5.6;   -5.3;   -7.9;eor
       1262;20200207;   10;   6.7;   2.1;    3;   0.0;   0;    9.100;   0;   1.0;   4.8;  974.85;   -1.2;   85.88;    3.8;   -7.1;   -8.8;eor
       1262;20200208;   10;   4.3;   0.9;    3;   0.0;   0;    7.983;   0;   2.6;   5.0;  971.97;   -0.1;   83.25;    8.3;   -7.1;   -9.2;eor
       1262;20200209;   10;  10.0;   2.4;    3;   0.0;   6;    8.200;   0;   4.0;   5.2;  966.90;    3.9;   68.08;   13.1;   -5.3;   -7.6;eor
       1262;20200210;   10;  33.1;  11.4;    3;  17.6;   6;    2.933;   0;   5.6;   7.1;  952.79;    9.6;   59.21;   14.9;    5.9;    3.9;eor
       1262;20200211;   10;  26.4;  10.1;    3;   2.5;   8;    1.500;   0;   6.1;   6.4;  957.05;    3.9;   79.25;    8.4;    1.1;    0.4;eor
       1262;20200212;   10;  18.3;   8.3;    3;   0.3;   8;    0.350;   0;   6.1;   5.6;  965.40;    2.9;   74.04;    5.5;    0.1;   -1.1;eor
       1262;20200213;   10;  21.3;   4.2;    3;   0.9;   6;    3.267;   0;   6.7;   6.0;  960.69;    3.8;   76.33;    8.6;   -2.5;   -5.3;eor
       1262;20200214;   10;  19.0;   7.0;    3;   0.4;   6;    0.050;   0;   7.3;   7.1;  967.15;    5.7;   77.71;    7.1;    3.9;    2.1;eor
       1262;20200215;   10;   5.7;   1.4;    3;   0.0;   0;    6.783;   0;   5.5;   6.5;  971.71;    3.4;   84.13;   10.0;   -2.1;   -4.6;eor
       1262;20200216;   10;   8.5;   1.6;    3;   0.0;   0;    1.967;   0;   6.7;   6.5;  966.22;    6.3;   70.46;   15.6;   -1.6;   -3.9;eor
       1262;20200217;   10;  13.2;   3.4;    3;   1.1;   6;    2.717;   0;   7.5;   8.5;  966.15;    9.4;   72.21;   13.0;    4.1;    1.6;eor
       1262;20200218;   10;  14.7;   7.0;    3;   0.0;   0;    2.833;   0;   5.3;   6.1;  973.13;    5.7;   66.54;    8.9;    1.6;   -2.2;eor
       1262;20200219;   10;  20.1;   7.0;    3;   0.3;   8;    1.017;   0;   6.8;   5.8;  969.12;    4.2;   70.13;    6.9;    1.1;   -0.6;eor
       1262;20200220;   10;  11.3;   2.8;    3;   1.8;   8;    2.200;   0;   5.1;   6.0;  968.92;    3.7;   75.38;    9.5;   -1.3;   -4.7;eor
       1262;20200221;   10;  22.5;   6.1;    3;   0.0;   8;    8.117;   0;   5.0;   5.5;  973.77;    5.1;   63.25;    7.7;    1.6;    0.0;eor
       1262;20200222;   10;  14.2;   4.9;    3;   3.4;   6;    8.767;   0;   5.5;   5.4;  974.07;    8.4;   51.13;   16.0;   -1.5;   -5.5;eor
       1262;20200223;   10;  24.7;  10.7;    3;   7.3;   6;    0.017;   0;   7.8;   8.5;  968.43;   10.6;   67.08;   15.1;    5.8;    4.7;eor
       1262;20200224;   10;  20.4;   4.5;    3;   0.1;   6;    1.617;   0;   6.3;   8.0;  966.80;    5.4;   89.29;   11.3;    1.9;   -0.2;eor
       1262;20200225;   10;  20.1;   6.9;    3;   0.6;   8;    0.517;   0;   5.3;   7.5;  952.73;    8.4;   68.67;   12.4;    3.7;   -1.2;eor
       1262;20200226;   10;  24.7;   8.2;    3;   0.7;   8;    4.300;   0;   6.7;   5.8;  949.63;    3.4;   74.83;    6.9;    0.0;    0.0;eor
       1262;20200227;   10;  29.6;   7.4;    3;   4.1;   8;    2.517;   0;   7.3;   5.4;  950.77;    2.3;   76.42;    5.8;    0.1;   -0.7;eor
       1262;20200228;   10;  17.3;   6.2;    3;   0.1;   8;    3.983;   0;   6.0;   5.1;  963.52;    2.2;   72.04;    5.4;   -0.7;   -3.6;eor
       1262;20200229;   10;  16.3;   3.1;    3;   2.2;   6;    2.333;   0;   7.9;   7.0;  952.58;    6.8;   71.29;   13.2;    1.6;    1.0;eor
       1262;20200301;   10;  25.9;   4.8;    3;   2.4;   8;    3.983;   0;   5.7;   7.5;  949.88;    7.4;   74.17;   12.6;    2.0;   -0.2;eor
       1262;20200302;   10;  14.1;   5.2;    3;   1.4;   6;    5.017;   0;   6.2;   6.9;  942.65;    6.0;   73.58;    9.5;   -1.1;   -3.8;eor
       1262;20200303;   10;  16.1;   5.9;    3;   1.6;   8;    0.000;   0;   7.5;   6.4;  950.64;    3.8;   80.63;    6.0;   -1.9;   -3.8;eor
       1262;20200304;   10;  10.8;   3.3;    3;   0.0;   6;    2.683;   0;   5.4;   5.6;  960.36;    2.5;   78.21;    7.4;   -2.9;   -6.0;eor
       1262;20200305;   10;  11.0;   2.5;    3;   5.2;   6;    0.000;   0;   6.8;   6.6;  949.40;    3.1;   86.08;    8.0;   -4.5;   -7.4;eor
       1262;20200306;   10;  21.4;  10.1;    3;   0.8;   6;    2.833;   0;   7.4;   6.9;  946.34;    6.3;   73.25;    8.8;    2.9;    1.6;eor
       1262;20200307;   10;  12.3;   5.0;    3;   0.3;   6;    0.167;   0;   7.2;   6.6;  964.20;    3.6;   83.71;    5.6;    0.1;   -2.5;eor
       1262;20200308;   10;   7.4;   2.3;    3;   0.4;   6;    9.817;   0;   3.4;   5.5;  966.69;    3.6;   72.50;   10.3;   -3.8;   -6.2;eor
       1262;20200309;   10;  12.7;   4.1;    3;   1.9;   6;    0.667;   0;   7.3;   7.4;  962.52;    4.8;   85.50;    8.6;   -0.6;   -2.3;eor
       1262;20200310;   10;  17.7;   6.9;    3;  13.4;   6;    0.067;   0;   7.3;   7.6;  963.29;    4.7;   88.25;    9.7;    0.4;   -2.5;eor
       1262;20200311;   10;  18.2;   8.8;    3;   0.0;   0;    1.967;   0;   6.1;  10.4;  964.50;   11.8;   75.63;   16.1;    6.8;    3.6;eor
       1262;20200312;   10;  17.3;   6.3;    3;   1.4;   6;    5.533;   0;   5.2;  10.1;  962.47;   11.8;   73.29;   16.7;    6.7;    5.0;eor
       1262;20200313;   10;  14.2;   4.9;    3;   0.0;   6;    6.583;   0;   4.7;   6.2;  966.68;    6.9;   63.54;   11.0;   -2.1;   -4.2;eor
       1262;20200314;   10;   5.1;   1.6;    3;   0.0;   0;    5.800;   0;   5.5;   5.6;  968.90;    3.2;   75.92;    9.4;   -3.3;   -5.2;eor
       1262;20200315;   10;  10.0;   3.6;    3;   0.0;   0;   11.433;   0;   1.9;   5.6;  967.22;    4.8;   66.63;   11.8;   -1.8;   -5.8;eor
       1262;20200316;   10;   4.4;   1.0;    3;   0.0;   0;   11.400;   0;   2.7;   6.2;  968.50;    6.5;   69.04;   16.7;   -3.5;   -5.8;eor
       1262;20200317;   10;   6.0;   1.9;    3;   0.4;   6;    0.433;   0;   6.4;   8.6;  976.28;    7.6;   82.63;   12.7;    0.3;   -1.8;eor
       1262;20200318;   10;   6.0;   1.3;    3;   0.0;   0;   10.367;   0;   2.0;   8.4;  975.40;    8.8;   77.88;   16.9;    0.5;   -0.9;eor
       1262;20200319;   10;   6.7;   1.4;    3;   0.0;   0;   11.033;   0;   0.3;   8.2;  971.37;    8.6;   76.25;   17.6;   -1.0;   -2.4;eor
       1262;20200320;   10;   7.5;   1.4;    3;   0.1;   6;   11.067;   0;   2.0;   8.5;  967.13;    9.5;   74.17;   18.7;   -0.7;   -1.9;eor
       1262;20200321;   10;  12.0;   4.8;    3;   6.2;   8;    0.000;   0;   7.9;   7.5;  967.96;    3.8;   92.58;    9.6;    0.4;    0.0;eor
       1262;20200322;   10;  13.4;   6.7;    3;   0.0;   0;   11.817;   0;   2.5;   3.9;  974.86;    0.7;   61.83;    4.8;   -2.9;   -4.4;eor
       1262;20200323;   10;  12.5;   5.4;    3;   0.0;   0;   12.017;   0;   0.4;   3.0;  979.17;   -0.8;   53.33;    3.6;   -4.6;   -8.0;eor
       1262;20200324;   10;  11.0;   4.2;    3;   0.0;   0;   11.867;   0;   0.0;   3.3;  976.84;   -0.3;   55.67;    4.9;   -6.1;   -9.9;eor
       1262;20200325;   10;  17.3;   7.6;    3;   0.0;   0;   11.867;   0;   0.3;   3.4;  970.01;    0.6;   54.54;    6.1;   -4.6;   -7.1;eor
       1262;20200326;   10;  13.9;   7.0;    3;   0.0;   0;    4.933;   0;   4.0;   4.6;  964.24;    2.8;   62.17;    8.9;   -2.5;   -3.9;eor
       1262;20200327;   10;  13.1;   5.0;    3;   0.0;   0;    9.533;   0;   2.2;   6.2;  961.70;    8.6;   56.25;   15.9;   -0.8;   -4.8;eor
       1262;20200328;   10;   8.2;   1.9;    3;   0.0;   0;   11.683;   0;   0.9;   5.9;  963.20;    7.2;   61.29;   15.7;   -3.0;   -6.0;eor
       1262;20200329;   10;  12.1;   3.4;    3;   0.0;   8;    3.600;   0;   6.6;   5.8;  965.39;    6.3;   61.08;    9.4;    1.6;   -1.4;eor
       1262;20200330;   10;  11.5;   3.5;    3;   0.0;   0;    5.133;   0;   4.5;   3.7;  970.68;    0.5;   61.04;    5.5;   -6.4;   -9.7;eor
       1262;20200331;   10;   8.4;   2.1;    3;   0.0;   0;    7.150;   0;   3.3;   3.7;  971.70;   -0.3;   66.38;    6.6;   -7.7;  -10.4;eor
       1262;20200401;   10;   9.1;   1.8;    3;   0.0;   0;   12.233;   0;   0.2;   4.0;  966.81;    0.7;   66.08;    8.3;   -6.7;  -10.3;eor
       1262;20200402;   10;   5.5;   1.2;    3;   0.0;   0;   12.417;   0;   0.0;   3.9;  960.02;    2.9;   58.71;   12.7;   -8.0;  -10.2;eor
       1262;20200403;   10;  11.3;   3.2;    3;   0.0;   0;    9.100;   0;   2.3;   5.1;  963.27;    5.0;   60.71;   13.0;   -3.3;   -5.2;eor
       1262;20200404;   10;   7.7;   1.9;    3;   0.0;   0;   11.317;   0;   2.5;   6.0;  970.19;    7.4;   61.21;   14.4;   -1.1;   -3.9;eor
       1262;20200405;   10;  12.1;   4.6;    3;   0.0;   0;   12.683;   0;   0.0;   5.8;  970.45;    9.4;   52.08;   16.7;    1.6;   -4.3;eor
       1262;20200406;   10;   5.9;   1.6;    3;   0.0;   0;   12.717;   0;   0.0;   6.5;  970.66;   10.2;   55.58;   20.6;   -2.5;   -6.0;eor
       1262;20200407;   10;   8.7;   2.2;    3;   0.0;   0;   12.633;   0;   0.0;   6.6;  975.51;   11.2;   54.50;   20.8;   -1.2;   -3.7;eor
       1262;20200408;   10;   4.9;   1.5;    3;   0.0;   0;   12.617;   0;   0.1;   7.2;  971.95;   11.8;   54.71;   21.5;    0.1;   -3.0;eor
       1262;20200409;   10;  11.1;   2.0;    3;   0.0;   0;   12.167;   0;   1.3;   7.2;  970.47;   12.2;   56.42;   20.8;    1.0;   -1.8;eor
       1262;20200410;   10;   5.9;   1.2;    3;   0.0;   0;   12.383;   0;   1.3;   7.5;  970.62;   11.4;   60.88;   21.2;    0.1;   -2.1;eor
       1262;20200411;   10;   7.5;   1.4;    3;   0.0;   0;   13.000;   0;   1.9;   7.6;  970.34;   11.0;   62.54;   20.5;    0.8;   -1.4;eor
       1262;20200412;   10;   7.9;   1.2;    3;   0.0;   6;   11.050;   0;   2.5;   7.9;  964.99;   12.1;   60.83;   22.6;    0.0;   -2.2;eor
       1262;20200413;   10;  14.7;   4.2;    3;   0.4;   6;    9.267;   0;   4.9;   8.3;  961.76;   12.2;   60.75;   21.2;    4.2;    1.6;eor
       1262;20200414;   10;   9.3;   2.5;    3;   0.0;   0;    9.033;   0;   3.0;   3.9;  970.09;    3.0;   53.08;    7.4;   -4.5;   -8.0;eor
       1262;20200415;   10;   6.2;   1.7;    3;   0.0;   0;   13.000;   0;   4.5;   4.3;  971.02;    5.8;   52.79;   15.8;   -6.2;   -8.9;eor
       1262;20200416;   10;   8.0;   1.9;    3;   0.0;   0;   12.917;   0;   3.5;   6.1;  965.95;   10.4;   53.79;   21.4;   -2.4;   -4.9;eor
       1262;20200417;   10;   6.7;   1.5;    3;   0.0;   0;   10.617;   0;   4.6;   8.7;  963.36;   14.1;   58.54;   24.0;    2.6;    0.4;eor
       1262;20200418;   10;  16.5;   2.3;    3;   2.6;   6;    7.483;   0;   5.9;  11.0;  962.85;   14.7;   69.29;   23.9;    5.2;    3.6;eor
       1262;20200419;   10;  12.5;   4.0;    3;   0.0;   0;   11.767;   0;   4.0;  11.3;  962.77;   14.2;   71.00;   19.5;    8.9;    6.2;eor
       1262;20200420;   10;  16.3;   7.5;    3;   0.0;   0;   11.717;   0;   3.4;   6.5;  962.43;   11.8;   47.04;   17.9;    6.7;    5.6;eor
       1262;20200421;   10;  18.2;   7.7;    3;   0.0;   0;   13.250;   0;   3.5;   5.7;  961.85;   12.6;   40.25;   18.8;    6.8;    5.2;eor
       1262;20200422;   10;  12.9;   5.8;    3;   0.0;   0;   13.683;   0;   0.1;   5.6;  964.30;   13.2;   37.96;   19.8;    5.7;    2.7;eor
       1262;20200423;   10;  10.0;   2.8;    3;   0.0;   0;   13.650;   0;   0.0;   6.3;  965.76;   11.6;   49.17;   19.5;    2.1;   -3.0;eor
       1262;20200424;   10;  13.9;   3.2;    3;   0.0;   0;    8.800;   0;   5.3;   6.9;  960.38;   12.4;   53.50;   21.1;   -0.6;   -3.2;eor
       1262;20200425;   10;   9.3;   3.7;    3;   0.0;   0;   13.417;   0;   1.5;   6.6;  957.64;   12.9;   46.75;   19.2;    6.6;    2.0;eor
       1262;20200426;   10;   5.7;   1.9;    3;   3.5;   6;   13.700;   0;   1.7;   6.7;  958.00;   11.4;   53.08;   18.9;    0.5;   -2.3;eor
       1262;20200427;   10;  10.3;   2.0;    3;   0.6;   6;    6.900;   0;   4.8;  10.0;  957.90;   13.2;   67.38;   19.8;    5.8;    3.1;eor
       1262;20200428;   10;  11.6;   2.3;    3;  10.7;   6;    9.417;   0;   5.8;  10.9;  955.02;   12.4;   78.38;   20.6;    2.8;    0.4;eor
       1262;20200429;   10;  11.8;   5.0;    3;   2.8;   6;    0.650;   0;   7.3;  11.2;  957.36;   10.7;   87.29;   14.2;    6.9;    3.7;eor
       1262;20200430;   10;  10.3;   3.1;    3;   6.4;   6;    2.817;   0;   6.8;   9.8;  956.52;   10.8;   77.33;   17.0;    4.5;    0.5;eor
       1262;20200501;   10;  12.7;   4.3;    3;   4.8;   6;    4.883;   0;   6.0;   9.7;  954.84;   10.3;   78.75;   15.8;    4.8;    2.3;eor
       1262;20200502;   10;  13.4;   5.6;    3;   1.9;   6;    3.633;   0;   5.9;   9.3;  958.73;    9.0;   81.92;   13.0;    5.0;    4.1;eor
       1262;20200503;   10;   8.5;   2.5;    3;   0.0;   0;    8.333;   0;   5.3;   7.9;  965.98;    9.0;   71.71;   15.6;    2.5;    0.0;eor
       1262;20200504;   10;   9.6;   2.2;    3;   1.8;   6;    4.000;   0;   6.8;  10.9;  964.42;   11.8;   79.00;   16.8;    4.3;    2.6;eor
       1262;20200505;   10;   7.4;   2.3;    3;   0.0;   0;    7.067;   0;   6.1;   8.5;  964.78;   10.1;   70.00;   13.8;    5.7;    1.7;eor
       1262;20200506;   10;   6.7;   1.7;    3;   0.0;   0;   13.517;   0;   2.0;   6.1;  969.89;    8.0;   59.54;   14.6;    0.6;   -1.4;eor
       1262;20200507;   10;   5.7;   1.4;    3;   0.0;   0;   14.200;   0;   0.8;   7.3;  970.72;   10.4;   62.96;   19.6;   -0.4;   -2.3;eor
       1262;20200508;   10;   7.2;   1.5;    3;   0.0;   0;   12.033;   0;   5.2;   9.9;  965.27;   14.7;   63.79;   24.4;    2.7;    0.4;eor
       1262;20200509;   10;   7.2;   1.7;    3;   0.0;   6;   10.333;   0;   5.3;  12.8;  959.85;   17.8;   66.17;   25.6;    9.1;    6.9;eor
       1262;20200510;   10;  10.8;   2.3;    3;   2.2;   6;    5.267;   0;   6.0;  14.9;  955.44;   15.9;   83.58;   21.7;   11.1;    8.6;eor
       1262;20200511;   10;  19.9;   3.4;    3;   6.6;   6;    0.217;   0;   6.8;  12.2;  949.76;   11.1;   90.00;   18.8;    2.3;    2.3;eor
       1262;20200512;   10;   6.7;   2.3;    3;   0.3;   6;    8.250;   0;   5.3;   6.6;  963.40;    6.0;   72.04;   11.0;    2.4;    0.6;eor
       1262;20200513;   10;   6.9;   2.0;    3;   6.4;   6;    0.017;   0;   7.8;   8.9;  958.38;    7.0;   88.38;    9.0;    5.3;    5.0;eor
       1262;20200514;   10;   7.2;   2.6;    3;   3.2;   6;    0.033;   0;   7.9;  10.0;  960.98;    9.0;   87.13;   11.5;    6.6;    6.5;eor
       1262;20200515;   10;   8.7;   3.0;    3;   0.4;   6;    0.000;   0;   7.5;   9.5;  964.25;    8.3;   86.67;   10.1;    2.9;   -0.3;eor
       1262;20200516;   10;   6.9;   1.7;    3;   0.0;   0;   12.950;   0;   3.7;   8.4;  968.56;    9.4;   74.08;   16.9;   -0.5;   -1.4;eor
       1262;20200517;   10;   6.9;   1.5;    3;   0.0;   0;   13.517;   0;   1.2;   8.8;  968.92;   12.4;   66.33;   20.7;    1.2;   -0.1;eor
       1262;20200518;   10;   5.9;   1.3;    3;   0.0;   0;   14.783;   0;   0.6;   9.5;  970.24;   14.3;   63.00;   22.5;    2.8;    0.2;eor
       1262;20200519;   10;   8.0;   1.9;    3;   0.0;   0;   13.333;   0;   2.9;  10.6;  967.45;   16.9;   58.83;   23.9;    5.4;    3.3;eor
       1262;20200520;   10;   6.4;   2.0;    3;   0.0;   0;    3.717;   0;   5.7;  11.7;  968.00;   15.8;   66.71;   20.1;    8.2;    5.8;eor
       1262;20200521;   10;   5.7;   1.4;    3;   0.0;   0;   11.167;   0;   4.5;  11.4;  969.36;   15.8;   67.46;   22.4;    8.9;    6.3;eor
       1262;20200522;   10;  17.7;   2.3;    3;   0.0;   6;    9.533;   0;   6.5;  11.5;  969.84;   18.0;   60.21;   24.9;    7.0;    4.5;eor
       1262;20200523;   10;  18.7;   3.6;    3;   4.8;   6;    1.133;   0;   7.5;  13.5;  971.12;   14.7;   80.08;   22.8;    7.6;    6.3;eor
       1262;20200524;   10;  14.1;   5.0;    3;   0.4;   6;    6.533;   0;   5.3;   9.1;  977.02;   12.7;   64.54;   17.6;    7.1;    6.0;eor
       1262;20200525;   10;  13.9;   4.2;    3;   1.2;   6;    4.167;   0;   6.3;  11.0;  977.55;   13.2;   72.88;   17.3;    6.1;    3.7;eor
       1262;20200526;   10;   6.7;   1.7;    3;   0.0;   6;    8.450;   0;   3.5;   9.0;  979.97;   11.4;   70.21;   17.5;    4.1;    1.3;eor
       1262;20200527;   10;   7.2;   1.6;    3;   0.0;   6;   13.717;   0;   1.9;   8.7;  979.10;   12.3;   65.54;   20.1;    1.6;   -0.3;eor
       1262;20200528;   10;  14.2;   2.7;    3;   1.9;   6;    3.967;   0;   5.8;  10.2;  975.04;   12.3;   71.21;   17.7;    6.8;    4.5;eor
       1262;20200529;   10;   7.2;   1.7;    3;   0.0;   6;    1.883;   0;   5.6;   9.8;  972.65;   10.8;   77.50;   16.7;    4.0;    0.9;eor
       1262;20200530;   10;   6.2;   1.6;    3;   0.0;   6;    3.583;   0;   5.8;   8.9;  968.34;   10.6;   71.54;   16.1;    2.8;   -0.6;eor
       1262;20200531;   10;   8.7;   2.2;    3;   0.0;   6;    8.600;   0;   7.2;   8.9;  967.81;   12.2;   65.75;   17.4;    4.5;    2.2;eor
       1262;20200601;   10;   9.1;   2.3;    3;   0.0;   0;   14.500;   0;   1.3;  10.6;  968.00;   15.1;   65.33;   22.2;    5.2;    2.6;eor
       1262;20200602;   10;   8.5;   1.7;    3;   0.0;   0;   15.083;   0;   1.0;  10.1;  964.09;   15.8;   61.42;   24.0;    5.3;    2.8;eor
       1262;20200603;   10;   7.0;   2.1;    3;   0.0;   0;   13.917;   0;   5.9;  10.4;  954.56;   17.9;   55.79;   26.0;    5.8;    4.1;eor
       1262;20200604;   10;  10.8;   4.1;    3;   3.0;   6;    0.900;   0;   7.6;  13.3;  946.88;   15.4;   76.71;   19.9;   10.2;    8.4;eor
       1262;20200605;   10;  16.4;   5.4;    3;   2.2;   6;    2.583;   0;   6.8;  11.4;  949.13;   13.4;   74.96;   17.0;   11.2;   10.3;eor
       1262;20200606;   10;  12.7;   4.1;    3;  11.4;   6;    0.783;   0;   7.3;  13.2;  953.89;   15.4;   76.50;   20.7;   12.4;   11.8;eor
       1262;20200607;   10;   8.2;   2.5;    3;   8.2;   6;    0.083;   0;   7.7;  12.6;  957.69;   10.8;   95.92;   13.9;    5.8;    4.5;eor
       1262;20200608;   10;   8.0;   2.1;    3;  10.3;   6;    3.483;   0;   7.0;  11.2;  961.28;   12.2;   79.58;   18.0;    7.3;    7.3;eor
       1262;20200609;   10;   7.0;   2.5;    3;   0.2;   6;    0.000;   0;   8.0;  13.8;  960.69;   12.6;   94.08;   14.7;   10.8;   10.8;eor
       1262;20200610;   10;   4.6;   1.6;    3;   2.6;   6;    0.000;   0;   8.0;  14.3;  959.04;   13.4;   92.79;   14.9;   12.1;   12.1;eor
       1262;20200611;   10;   4.9;   1.5;    3;   0.2;   6;    7.550;   0;   5.3;  13.8;  957.32;   14.9;   83.29;   20.4;    9.9;    7.1;eor
       1262;20200612;   10;  11.6;   3.5;    3;   0.0;   0;   15.250;   0;   0.8;  13.8;  955.97;   17.8;   70.92;   25.5;    7.6;    6.4;eor
       1262;20200613;   10;  18.7;   2.5;    3;  15.2;   6;   14.767;   0;   2.0;  15.9;  957.32;   19.6;   70.46;   26.8;    9.2;    7.6;eor
       1262;20200614;   10;  18.0;   6.8;    3;  25.3;   6;    0.000;-999;   8.0;  15.6;  961.64;   14.3;   95.54;   15.6;   12.9;   12.5;eor
       1262;20200615;   10;   9.6;   4.9;    3;  17.7;   6;    0.000;   0;   8.0;  15.4;  964.44;   13.8;   97.46;   15.3;   12.6;   12.4;eor
       1262;20200616;   10;   5.1;   1.8;    3;   0.0;   6;    4.667;   0;   7.4;  15.8;  963.49;   15.8;   88.79;   20.9;   13.2;   12.5;eor
       1262;20200617;   10;  14.1;   3.0;    3;   3.9;   6;    2.683;   0;   7.1;  16.2;  959.33;   16.7;   86.42;   23.3;   13.3;   13.0;eor
       1262;20200618;   10;   8.5;   3.3;    3;   0.0;   0;   11.617;   0;   4.2;  13.7;  961.65;   16.3;   75.79;   22.2;   11.8;   10.2;eor
       1262;20200619;   10;  10.6;   5.2;    3;   9.5;   6;    1.083;   0;   7.4;  14.1;  965.37;   13.9;   88.96;   15.4;   12.8;   11.9;eor
       1262;20200620;   10;  11.3;   3.5;    3;   4.2;   6;    2.150;   0;   7.0;  14.4;  968.23;   14.7;   86.33;   19.2;   11.7;   10.8;eor
       1262;20200621;   10;   9.1;   3.0;    3;   0.0;   0;    8.950;   0;   5.8;  14.3;  968.50;   17.1;   74.96;   22.5;   11.8;    8.8;eor
       1262;20200622;   10;  10.0;   2.9;    3;   0.0;   6;    6.100;   0;   4.4;  15.7;  970.81;   18.5;   75.63;   24.3;   11.2;    7.6;eor
